image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
109558.jpg,87.29501,99.06513,162.81992,98.08429,123.586205,148.10727,90.23755,177.53256,158.89655,180.4751
118190.jpg,87.5539,104.68401,156.07434,92.31226,118.00743,146.55762,105.63569,179.86617,161.78438,174.15613
064504.jpg,86.88484,88.43636,162.90909,82.2303,119.46666,131.87878,96.19394,167.56363,166.01212,164.4606
132457.jpg,87.06599,88.36548,161.13705,77.96954,127.35025,133.84772,101.360405,162.43654,168.934,159.83755
096906.jpg,87.63964,106.090096,162.5946,101.47748,118.77478,162.5946,99.17117,182.1982,166.05406,183.35135
134720.jpg,86.98069,87.96911,156.16988,88.95753,135.41313,141.34363,82.038605,165.06563,149.25096,170.99614
157787.jpg,88.61539,92.55385,169.35385,96.49231,129.96924,153.6,86.64616,171.32307,157.53847,179.2
114964.jpg,87.80676,87.80676,168.19324,91.51691,121.19807,134.80193,84.09662,166.95651,168.19324,173.14009
136179.jpg,86.45614,87.57895,171.78947,79.7193,135.85965,120.14035,102.17544,168.42105,174.0351,161.6842
059397.jpg,87.614975,87.614975,157.43315,98.56685,109.51872,138.26738,79.40107,169.75401,127.31551,177.96791
081942.jpg,88.13114,88.13114,182.55737,83.93442,136.39343,144.78688,96.52458,169.96721,174.16393,165.77048
155295.jpg,87.614975,87.614975,167.01605,75.29412,136.89839,125.946526,108.149734,169.75401,173.86096,157.43315
031749.jpg,86.88484,88.43636,172.21817,83.781815,138.08484,139.63635,88.43636,167.56363,172.21817,166.01212
119003.jpg,86.98069,87.96911,183.84555,104.7722,128.4942,165.06563,80.061775,170.00772,169.0193,183.84555
009611.jpg,87.614975,87.614975,177.96791,95.82888,139.63637,156.06418,68.449196,169.75401,150.58824,177.96791
017123.jpg,86.9434,86.9434,170.26416,95.396225,115.92453,143.69812,86.9434,164.22641,164.22641,177.50943
122987.jpg,87.77143,87.77143,163.84,112.64,122.88,149.21143,64.365715,169.69142,130.19429,185.78285
033850.jpg,87.436615,90.14085,174.87323,86.53521,138.8169,141.52112,89.23943,170.3662,165.85915,168.56337
046615.jpg,87.57895,99.12782,168.42105,110.6767,119.33835,138.58647,82.76692,180.93234,153.02257,192.4812
075792.jpg,87.5539,87.5539,166.54276,85.65056,126.57249,132.28253,97.07063,167.49442,158.92937,167.49442
106199.jpg,87.22963,89.12592,161.18518,91.02222,111.88148,130.84444,98.60741,164.97777,153.59999,172.56296
012429.jpg,86.85715,88.38095,172.19048,70.09524,132.57143,106.66667,109.71429,163.04762,178.28572,152.38095
039094.jpg,88.49383,90.07407,173.82716,99.55556,128.0,145.38272,83.75309,172.24692,158.02469,180.14815
101373.jpg,76.4031,84.34109,159.75194,76.4031,112.12403,140.89923,104.18604,166.69768,175.6279,163.72093
129206.jpg,88.00001,88.00001,166.85715,86.85715,120.00001,137.14287,99.42857,166.85715,154.28572,169.14287
074590.jpg,87.80676,87.80676,162.00966,91.51691,137.27536,122.434784,95.22705,169.42995,157.0628,171.90338
137954.jpg,87.81395,87.81395,175.6279,86.325584,132.46512,150.32558,108.65116,169.67442,183.06976,165.2093
088291.jpg,87.49367,87.49367,179.30801,83.17299,141.5021,146.90295,98.29536,168.50632,179.30801,165.26581
146233.jpg,87.614975,87.614975,169.75401,88.983955,128.6845,145.1123,94.45989,169.75401,161.54012,165.64706
095591.jpg,87.720276,87.720276,163.8042,87.720276,124.41958,131.58041,94.88112,170.06993,159.32867,169.17482
114811.jpg,88.22599,88.22599,180.79095,91.118645,128.72316,146.0791,91.118645,170.66667,172.11299,172.11299
056100.jpg,87.365074,111.746025,159.15343,111.06878,125.291,157.79893,94.137566,193.69312,157.79893,189.62962
046346.jpg,87.44554,87.44554,182.49504,87.44554,136.87129,152.07921,84.91089,168.55446,179.96039,169.82178
077209.jpg,88.49383,88.49383,162.76543,91.65432,124.83951,142.22223,93.234566,170.66667,161.18518,169.08643
090948.jpg,86.928345,108.46106,165.0841,108.46106,118.03115,156.31152,87.72585,189.80685,158.70404,190.60435
070617.jpg,87.52137,86.42735,176.13676,89.709404,132.37607,143.31625,80.95727,168.47864,179.41881,168.47864
078236.jpg,88.41237,88.41237,159.6701,87.09278,121.40206,131.95876,95.01031,170.22679,153.07216,166.26804
019286.jpg,87.08196,87.08196,163.67212,94.42622,135.34425,142.68852,78.68852,168.91803,153.18031,173.11475
022458.jpg,88.0,88.0,168.0,91.200005,124.8,140.8,88.0,169.6,161.6,171.2
060463.jpg,87.29501,87.29501,161.83908,85.33333,128.49042,135.35632,95.14176,169.68582,159.8774,164.7816
065412.jpg,88.41237,88.41237,171.54639,91.051544,126.680405,142.51546,85.77319,170.22679,163.62886,172.86597
117247.jpg,87.80676,87.80676,178.08696,90.28019,140.9855,145.93236,70.49275,169.42995,180.56038,171.90338
121962.jpg,87.63964,87.63964,163.74776,89.945946,125.693695,140.6847,87.63964,169.51352,154.52252,169.51352
002927.jpg,88.81632,88.81632,172.40816,94.04082,132.35374,149.7687,76.62585,170.66666,156.7347,175.89116
033052.jpg,86.89051,103.70803,159.76642,104.642334,110.24818,161.63504,101.83942,185.927,172.84671,184.0584
079637.jpg,87.57895,89.26316,163.36842,94.31579,126.31579,139.78947,85.89474,171.78947,153.26315,175.1579
081667.jpg,94.58983,117.15254,168.35254,106.73898,144.92203,182.23729,76.366104,192.65085,151.86441,195.25424
103811.jpg,87.52137,86.42735,177.23077,89.709404,121.435905,146.5983,85.333336,168.47864,171.7607,171.7607
015263.jpg,87.48202,87.48202,169.43886,85.64029,120.633095,144.57555,100.3741,169.43886,177.72662,164.83453
129273.jpg,87.04,87.04,177.49333,90.45334,136.53334,146.77333,81.92,168.96,177.49333,172.37334
000989.jpg,87.77143,87.77143,166.76572,83.38286,128.73143,138.24,98.74286,169.69142,165.30286,165.30286
021996.jpg,87.54978,87.54978,170.66667,93.09091,126.33766,148.50217,86.44156,168.45021,161.80087,175.09956
046136.jpg,87.06599,88.36548,172.83249,87.06599,141.64467,148.14214,93.563446,170.2335,171.53299,163.73604
145312.jpg,87.0273,87.0273,167.067,90.83871,125.14144,142.2928,85.12159,167.067,157.53847,172.78412
019941.jpg,86.9434,86.9434,178.71698,86.9434,142.49057,153.35849,80.90566,169.05661,175.09435,164.22641
102130.jpg,87.493675,87.493675,166.07596,93.16456,123.139244,136.10127,85.87342,169.31647,154.73418,174.17722
023720.jpg,87.57895,83.53684,164.37895,87.57895,127.326324,134.06316,89.600006,165.72632,154.94737,168.42107
029676.jpg,87.3271,88.52336,181.83177,92.112144,132.78505,151.92523,83.73831,171.06541,181.83177,173.45793
073701.jpg,87.30636,86.566475,165.7341,95.44508,127.26012,136.13873,84.34682,168.69363,155.37572,174.61272
080754.jpg,87.614975,87.614975,169.75401,98.56685,121.83958,150.58824,76.6631,169.75401,153.3262,179.3369
092498.jpg,86.976616,78.17332,156.34663,96.83631,123.59835,145.43054,66.20083,160.22008,125.71114,175.00963
102726.jpg,87.720276,87.720276,173.65034,111.88811,124.41958,154.85315,66.23776,170.06993,145.9021,191.55244
055820.jpg,87.051895,87.051895,175.29356,76.34392,141.97986,135.83269,98.949646,169.1464,186.00154,158.43842
141015.jpg,87.127464,87.127464,168.19974,86.11826,129.5138,130.85939,93.182655,168.19974,169.20894,168.19974
160640.jpg,87.16694,87.16694,167.56363,82.93554,127.36529,128.6347,94.36033,167.1405,166.29422,165.0248
000991.jpg,87.24022,87.24022,168.0447,75.79888,140.8715,133.72067,98.681564,168.0447,174.48044,158.03351
011143.jpg,87.54978,87.54978,171.77489,89.766235,132.98701,142.96104,85.333336,169.55844,168.45021,171.77489
080588.jpg,87.685036,87.685036,174.3622,92.72441,129.00787,145.13385,87.685036,169.32283,167.30708,171.33858
039314.jpg,87.81395,87.81395,166.69768,87.81395,120.558136,141.39536,93.76744,169.67442,165.2093,168.18605
133103.jpg,88.0,88.0,160.0,68.8,123.200005,123.200005,110.4,164.8,176.0,150.40001
157285.jpg,87.614975,87.614975,176.59894,69.818184,136.89839,149.21925,117.73262,167.01605,190.28877,151.95723
060010.jpg,89.04347,89.04347,178.08694,95.72173,117.982605,146.92174,86.81739,171.40869,173.63478,178.08694
132791.jpg,86.89051,86.89051,176.58394,74.74452,131.73723,146.68613,101.83942,167.24088,191.53285,156.9635
021580.jpg,87.06073,87.06073,162.72066,75.1417,117.11741,137.32794,108.82591,168.93927,176.71255,157.02025
157389.jpg,86.9434,86.9434,163.01888,90.56604,125.58491,142.49057,84.528305,169.05661,150.9434,171.4717
013455.jpg,86.85715,88.38095,169.14285,82.28571,129.52382,137.14285,92.952385,170.66667,170.66667,161.52382
034573.jpg,88.61539,88.61539,169.35385,64.98462,122.09231,137.84616,118.15385,169.35385,210.70769,147.6923
072867.jpg,87.57895,87.57895,172.27068,80.84211,130.88722,142.4361,95.2782,169.38347,178.04512,162.64662
056072.jpg,87.63964,87.63964,166.05406,92.25226,123.38739,140.6847,92.25226,169.51352,159.13513,170.66667
132603.jpg,87.824814,87.824814,170.0438,82.21898,121.459854,143.88321,104.642334,170.0438,173.78102,162.56934
058688.jpg,87.20879,87.20879,171.6044,78.76923,130.81319,139.25275,94.24176,168.79121,182.85715,157.53847
066240.jpg,87.685036,87.685036,162.26772,71.55905,110.86614,137.07086,102.80315,169.32283,184.44095,152.18898
141289.jpg,87.54978,87.54978,164.01732,99.74026,127.445885,157.36797,67.60173,169.55844,134.09525,178.42424
148711.jpg,86.974365,86.974365,166.83762,76.5812,124.170944,143.31625,107.76069,169.02565,171.7607,158.63249
151960.jpg,87.3311,87.3311,172.09364,92.46822,123.29097,154.11371,92.46822,169.52509,164.38795,172.09364
015527.jpg,87.124084,87.124084,171.21167,95.06569,117.25547,145.05109,81.051094,167.24088,163.27007,177.05109
108510.jpg,87.671234,87.671234,169.7315,82.06028,131.85754,143.78082,84.16438,169.7315,162.71782,162.71782
143272.jpg,87.09278,87.97251,168.90723,85.333336,129.3196,145.15465,96.76976,169.78694,166.26805,167.14777
129608.jpg,87.1579,87.1579,163.36842,53.473686,129.26315,130.94737,124.63158,164.63158,198.73685,135.57895
036608.jpg,87.34117,87.34117,168.05646,64.45176,133.72235,137.33647,119.86823,165.0447,189.74117,146.37177
069814.jpg,86.933334,87.466675,164.8,83.200005,128.0,140.8,101.333336,167.46667,162.66667,165.33334
015011.jpg,87.685036,87.685036,178.3937,87.685036,125.98425,152.18898,88.69292,168.31496,180.40945,169.32283
000910.jpg,89.04347,89.04347,180.31303,89.04347,135.7913,153.59999,91.26956,171.40869,180.31303,171.40869
062609.jpg,88.81632,88.81632,167.18367,88.81632,141.06122,139.31973,97.5238,170.66666,161.95918,170.66666
067965.jpg,87.158646,87.158646,173.40463,95.82887,130.96613,148.3066,73.4688,164.27808,136.44206,177.96791
070468.jpg,87.20879,87.20879,175.82417,63.296703,142.06593,143.47253,111.12088,167.38461,208.17583,144.87912
077377.jpg,87.22964,87.22964,155.4963,77.74815,118.83457,135.90125,111.881485,164.97778,162.44939,159.92099
078285.jpg,86.96774,86.96774,170.8387,92.12903,128.0,142.19354,83.354836,169.03226,165.41936,174.19354
144167.jpg,88.0,88.0,170.0,84.0,120.0,138.0,96.0,166.0,174.0,166.0
153395.jpg,87.49367,87.49367,185.24893,83.17299,145.2827,145.2827,92.35442,169.58649,187.40927,163.10548
014062.jpg,87.325554,87.325554,169.33852,80.02075,124.51362,147.09209,105.919586,169.33852,187.93256,162.03372
018250.jpg,86.77966,86.77966,160.54237,82.44068,123.66102,128.0,97.62712,169.22034,151.86441,164.88136
067275.jpg,87.77143,87.77143,155.06285,51.2,128.73143,130.19429,140.43428,165.30286,194.56,133.12
087704.jpg,87.57895,89.26316,175.1579,89.26316,129.6842,149.89474,90.94737,171.78947,178.52632,171.78947
011823.jpg,86.66667,87.333336,166.0,62.0,128.0,133.33334,125.333336,169.33334,202.0,144.0
127577.jpg,87.466675,87.466675,161.06668,87.466675,123.73334,145.06668,96.00001,169.6,152.53334,169.6
042606.jpg,88.22599,88.22599,176.45198,78.10169,137.40112,146.0791,104.13559,167.77402,182.23729,160.54237
048472.jpg,87.57895,86.23158,154.94737,103.747375,130.69475,144.16843,72.7579,168.42107,133.38948,181.89474
171787.jpg,87.671234,87.671234,163.41919,89.073975,123.4411,129.75343,87.671234,169.7315,157.80823,169.7315
176049.jpg,87.111115,88.88889,158.22223,85.333336,126.22222,131.55556,101.333336,170.66667,158.22223,163.55556
166238.jpg,86.928345,87.72585,170.66666,77.35825,144.3489,137.96884,101.283485,167.47662,172.26167,159.50156
176187.jpg,86.91358,87.703705,175.40741,86.91358,135.90123,135.11111,90.07407,169.08643,175.40741,169.08643
177472.jpg,86.45614,87.57895,175.1579,84.210526,131.36842,141.47368,93.192986,168.42105,176.2807,166.17545
164119.jpg,87.22581,87.741936,173.41934,68.12903,141.41936,130.06451,105.29032,168.25806,197.67741,150.19354
175383.jpg,87.466675,87.466675,178.13335,93.86667,141.86667,139.73334,81.06667,169.6,174.93335,172.8
166439.jpg,86.933334,87.466675,165.33334,92.26667,130.13335,141.33334,91.200005,169.6,151.46667,172.26668
167592.jpg,87.37201,87.37201,154.64845,49.802048,129.31058,115.331055,126.689415,158.14334,183.48122,131.93173
168774.jpg,87.39577,87.39577,170.92447,92.80967,136.89426,134.57402,81.98187,169.37764,167.83081,174.79153
165295.jpg,87.8524,87.8524,176.64944,89.7417,133.19557,145.47601,84.0738,170.0369,179.4834,171.92621
169246.jpg,87.09278,87.97251,162.74915,78.29553,139.8763,139.8763,80.93471,168.90723,160.10997,160.10997
171175.jpg,86.974365,86.974365,167.38463,78.76923,119.24787,141.67522,109.94872,168.47864,171.7607,160.82053
172640.jpg,87.49367,87.49367,173.90717,89.65401,133.94092,132.86075,85.33333,168.50632,166.34598,171.74683
177523.jpg,87.22581,93.93548,167.74193,91.354836,120.258064,141.41936,96.51613,176.0,161.54839,172.90321
182308.jpg,87.466675,87.466675,167.46667,76.8,136.53334,123.73334,107.73334,169.6,172.8,156.8
162950.jpg,87.04,87.04,165.54668,80.21333,134.82668,136.53334,83.62667,167.25334,165.54668,162.13333
167617.jpg,88.0,88.0,166.40001,81.6,118.4,144.0,104.0,166.40001,166.40001,163.2
170279.jpg,87.37201,87.37201,172.99658,78.63481,133.67918,128.43686,91.74061,167.75426,181.73378,160.7645
177905.jpg,88.41237,88.41237,155.71133,77.85567,112.16495,131.95876,104.24742,167.58763,160.98969,159.6701
098644.jpg,87.57895,89.26316,151.57895,89.26316,122.94737,138.10527,77.47369,168.42105,139.78947,171.78947
128205.jpg,87.57895,89.26316,163.36842,89.26316,124.63158,144.8421,84.210526,165.05263,161.6842,171.78947
074433.jpg,87.22963,89.12592,153.59999,79.64444,127.05185,134.63704,92.91852,163.08148,155.49629,161.18518
091726.jpg,87.614975,87.614975,161.54012,68.449196,134.16043,138.26738,119.10161,162.90909,193.02675,150.58824
005459.jpg,88.49383,88.49383,164.34567,71.111115,134.32098,137.48148,104.296295,164.34567,181.7284,153.28395
009958.jpg,88.41237,88.41237,155.71133,79.175255,129.31958,135.91753,85.77319,164.94846,153.07216,160.98969
011774.jpg,86.77966,86.77966,156.20338,69.42373,134.50847,128.0,95.45763,164.88136,167.05084,151.86441
031774.jpg,87.06599,88.36548,150.74112,87.06599,109.15736,136.4467,90.96446,161.13705,148.14214,168.934
074810.jpg,87.111115,88.88889,160.0,85.333336,126.22222,135.11111,78.22222,170.66667,160.0,167.11111
092758.jpg,87.77143,87.77143,162.74286,84.11429,126.17143,138.97144,78.62857,166.4,155.42857,166.4
136777.jpg,87.77143,87.77143,150.67429,78.994286,119.954285,128.73143,103.862854,166.76572,159.45143,160.91429
020110.jpg,87.436615,87.436615,153.23944,83.830986,117.1831,135.21126,93.746475,164.05634,152.33803,165.85915
056560.jpg,87.22963,89.12592,157.3926,70.162964,134.63704,128.94815,98.60741,166.87407,170.66666,151.7037
069140.jpg,86.77966,86.77966,156.20338,75.932205,128.0,134.50847,84.61017,162.71187,156.20338,158.37288
102745.jpg,87.52137,86.42735,156.44446,88.61539,124.71796,138.94017,80.95727,165.1966,145.50429,170.66667
134993.jpg,88.0,88.0,153.6,80.0,120.0,136.0,99.200005,163.2,174.40001,161.6
005808.jpg,87.04,87.04,155.30667,81.92,129.70667,133.12001,85.333336,165.54668,157.01334,163.84
011681.jpg,87.63964,87.63964,161.44145,86.48649,129.15315,142.991,78.41441,168.36037,154.52252,168.36037
153122.jpg,87.614975,87.614975,151.95723,76.6631,121.83958,130.05348,99.93583,160.17113,158.80214,158.80214
073443.jpg,87.06599,88.36548,159.83755,89.66497,123.451775,141.64467,79.269035,165.03552,152.0406,171.53299
174918.jpg,88.81632,88.81632,165.44217,83.591835,128.87074,141.06122,101.0068,168.92517,163.70068,165.44217
175711.jpg,87.652176,89.04348,168.34782,87.652176,137.73914,140.52174,96.0,171.13043,165.56522,168.34782
179492.jpg,87.06599,88.36548,159.83755,70.172585,123.451775,133.84772,111.75634,167.63452,172.83249,152.0406
163645.jpg,87.67123,87.67123,170.66666,79.48858,133.26027,143.78082,101.69862,169.49771,173.00456,161.31506
171770.jpg,88.22599,88.22599,163.43503,101.242935,114.25989,144.63277,83.88701,170.66667,143.18645,179.34464
177779.jpg,87.614975,87.614975,164.27808,87.614975,119.10161,142.37433,97.19786,169.75401,160.17113,168.38503
162887.jpg,86.990295,89.47573,169.0097,72.07767,129.24272,139.18446,106.87379,171.49515,181.43689,154.09709
172828.jpg,88.22599,88.22599,169.22034,85.333336,122.93785,144.63277,95.45763,170.66667,166.32768,167.77402
177997.jpg,88.81632,88.81632,161.95918,95.78231,134.09523,142.80272,88.81632,170.66666,149.7687,175.89116
166985.jpg,88.00001,88.00001,163.42857,73.14286,121.14286,137.14287,107.42857,168.0,176.00002,155.42857
167538.jpg,87.57895,86.23158,165.72632,83.53684,128.0,140.12633,99.70527,168.42107,161.68422,165.72632
178826.jpg,87.20879,87.20879,165.97803,112.52747,115.34066,144.87912,70.32967,168.79121,136.43956,189.89012
180729.jpg,87.81395,87.81395,171.1628,80.37209,126.51163,141.39536,98.23256,169.67442,177.11627,162.23256
167264.jpg,88.35398,88.35398,167.64601,77.02655,117.80531,133.66371,104.21239,169.9115,172.17699,158.58408
174090.jpg,86.85715,88.38095,172.19048,74.66667,135.61905,137.14285,100.571434,170.66667,182.85715,156.95238
174105.jpg,88.81632,88.81632,165.44217,73.14285,123.646255,137.57823,109.71429,167.18367,174.14966,154.9932
179306.jpg,87.57895,86.23158,168.42107,83.53684,128.0,141.4737,99.70527,168.42107,164.37895,165.72632
176343.jpg,87.77143,87.77143,164.57143,71.314285,128.0,138.97144,113.37143,166.4,177.37143,153.6
178594.jpg,87.77143,87.77143,168.22858,67.65714,133.48572,137.14285,115.2,168.22858,186.51428,149.94286
178928.jpg,87.22963,89.12592,159.28888,56.88889,123.259254,132.74074,125.155556,166.87407,189.62962,138.42963
146107.jpg,87.8524,87.8524,164.369,99.188194,131.30627,155.86716,71.79336,166.2583,147.36531,181.3727
071320.jpg,87.08196,87.08196,163.67212,82.88524,132.19672,123.80327,84.983604,166.81966,168.91803,164.7213
123574.jpg,87.111115,88.88889,172.44444,88.88889,136.88889,147.55556,81.77778,170.66667,174.22223,170.66667
161529.jpg,87.3271,88.52336,177.04672,113.64486,122.018684,155.514,64.59813,171.06541,151.92523,196.1869
092563.jpg,87.77143,87.77143,163.84,100.93714,121.417145,152.13715,78.262856,167.49715,144.82286,182.85715
102695.jpg,87.74843,87.74843,160.20125,74.86792,110.28931,132.83018,103.04402,167.44653,185.96227,156.98112
043890.jpg,87.614975,87.614975,168.38503,82.13904,136.89839,127.31551,90.35294,169.75401,177.96791,160.17113
070451.jpg,87.27273,87.27273,163.2,97.74545,127.418175,148.36363,81.454544,166.4,145.45454,179.78181
081926.jpg,87.57895,89.26316,170.10527,112.84211,131.36842,154.94737,58.94737,170.10527,144.8421,195.36842
051511.jpg,87.5539,87.5539,188.43123,54.245354,157.97769,136.08922,118.95911,169.39777,223.64313,136.08922
053981.jpg,87.32204,87.32204,174.64407,92.745766,138.84746,140.47458,81.89831,169.22034,164.33899,173.55933
075444.jpg,87.25633,87.25633,169.46478,82.92957,120.42816,142.06197,91.58309,168.02252,182.44507,165.13802
098061.jpg,86.97436,86.97436,169.02565,109.94872,121.4359,157.53847,65.64103,167.38461,155.89743,192.0
149578.jpg,87.08103,87.08103,172.11043,89.81657,124.23865,130.84952,84.345505,166.4114,173.4782,171.88246
050446.jpg,87.00654,87.424835,170.66667,90.77124,128.83661,145.15033,81.98693,167.73857,172.33987,172.75818
085490.jpg,86.933334,87.466675,164.8,89.600006,133.86667,132.8,75.200005,168.00002,164.8,171.73334
103754.jpg,87.1579,87.1579,168.0,81.26316,115.36842,136.42105,91.36842,168.0,179.78947,163.36842
113223.jpg,87.614975,87.614975,169.75401,91.721924,134.16043,149.21925,79.40107,168.38503,168.38503,173.86096
154694.jpg,87.22963,89.12592,163.08148,89.12592,111.88148,134.63704,89.12592,170.66666,170.66666,170.66666
157128.jpg,87.63964,87.63964,168.36037,104.93694,128.0,161.44145,63.423424,166.05406,147.6036,186.81082
004853.jpg,86.9434,86.9434,167.84906,76.07547,130.4151,113.50944,113.50944,163.01888,161.81133,158.18867
027484.jpg,87.079926,87.32944,170.41716,93.816765,119.01755,139.97661,90.82262,169.4191,157.44249,173.4113
026857.jpg,87.77143,87.77143,177.0057,84.84571,146.2857,133.12,90.69714,168.22858,175.54286,166.76572
051549.jpg,87.57895,87.57895,173.2331,86.61655,134.73685,131.84962,100.090225,169.38347,163.60902,168.42105
138287.jpg,88.00001,88.00001,177.14287,88.00001,139.42857,134.85715,96.00001,170.28572,172.57144,170.28572
162575.jpg,87.8524,87.8524,166.2583,87.8524,121.85978,133.19557,99.188194,165.31366,165.31366,170.0369
127728.jpg,87.720276,113.67832,172.75525,106.51748,125.31468,152.16783,101.14685,195.13286,169.17482,188.86713
047277.jpg,86.97436,86.97436,169.02565,85.333336,136.20512,129.64102,90.25641,169.02565,160.82051,167.38461
107907.jpg,86.976616,87.32875,170.78404,104.23109,133.10591,147.1912,78.525444,169.37552,150.36038,183.10867
151617.jpg,87.459076,87.459076,177.65125,84.725975,128.45552,125.72242,97.48042,168.54092,167.6299,166.71886
154761.jpg,87.47739,87.47739,167.23618,72.0402,142.79398,122.21105,106.773865,169.80904,171.09547,151.799
057345.jpg,88.61539,88.61539,177.23077,86.64616,133.9077,129.96924,96.49231,171.32307,173.29231,169.35385
076457.jpg,87.44554,87.44554,173.62376,86.178215,141.9406,129.26732,96.31683,168.55446,168.55446,168.55446
124537.jpg,88.064,88.064,172.03201,94.20801,114.688,139.264,92.16,167.936,161.792,176.128
145214.jpg,87.00654,87.00654,158.11765,91.189545,117.12418,128.0,102.90196,168.99347,138.87582,173.17647
156041.jpg,87.054756,87.054756,164.51872,75.496635,122.95869,134.5168,107.711815,162.30547,169.19116,157.63304
039747.jpg,88.0,88.0,172.0,80.0,128.0,132.0,106.0,166.0,170.0,162.0
059969.jpg,87.3271,88.52336,175.85046,71.775696,132.78505,131.58878,111.252335,167.47662,184.22429,154.31775
137421.jpg,87.652176,89.04348,176.69565,87.652176,123.82609,137.73914,89.04348,166.95653,169.73914,169.73914
080247.jpg,87.77143,87.77143,170.05714,82.28571,129.82857,129.82857,98.74286,170.05714,166.4,164.57143
172043.jpg,88.81632,88.81632,184.59863,81.85034,132.35374,141.06122,95.78231,167.18367,195.0476,163.70068
167276.jpg,87.10059,87.10059,179.50296,81.04142,136.33136,132.54439,92.40237,165.11243,177.98817,162.84024
172949.jpg,87.06599,88.36548,172.83249,77.96954,126.05076,140.34517,105.25888,158.53807,172.83249,159.83755
163601.jpg,87.57895,86.23158,172.46317,83.53684,123.9579,134.73685,101.052635,163.03159,179.20001,165.72632
171069.jpg,88.49383,88.49383,186.46913,85.333336,135.90123,148.54321,91.65432,164.34567,183.30864,167.50618
167350.jpg,87.111115,88.88889,179.55556,94.22222,135.11111,152.88889,92.44444,170.66667,167.11111,170.66667
164815.jpg,86.97436,86.97436,173.94872,85.333336,128.0,137.84616,95.17949,169.02565,162.46155,167.38461
166231.jpg,87.24022,87.24022,168.0447,81.519554,121.56424,130.14525,104.40223,164.46927,164.46927,163.75418
171981.jpg,87.44554,87.44554,182.49504,81.10891,148.27722,134.33662,89.980194,168.55446,182.49504,163.48515
179689.jpg,88.00001,88.00001,180.57144,88.00001,139.42857,138.28572,91.42857,170.28572,173.7143,170.28572
171094.jpg,87.20879,87.20879,153.31868,49.23077,128.0,120.96703,137.84616,153.31868,185.67033,130.81319
165556.jpg,86.97436,86.97436,175.58975,78.76923,139.48718,134.5641,96.82051,165.74359,173.94872,160.82051
165508.jpg,87.24022,87.24022,185.2067,91.53072,125.854744,145.162,87.24022,164.46927,175.19553,173.76537
167183.jpg,87.57895,89.26316,188.63158,84.210526,144.8421,146.52632,92.63158,168.42105,188.63158,166.73685
170872.jpg,97.20301,110.6767,181.89474,96.2406,153.98497,153.02257,112.60151,199.21805,177.08272,188.63158
173386.jpg,87.15669,104.296295,177.59544,99.55556,140.76353,154.25641,91.16809,185.25356,163.00854,181.60684
170180.jpg,88.064,88.064,186.36801,108.54401,126.976006,161.792,73.728004,167.936,165.888,190.464
177620.jpg,87.29501,87.29501,184.39847,87.29501,139.2797,146.14558,96.122604,167.72414,179.49425,169.68582
164852.jpg,87.3271,88.52336,167.47662,125.607475,120.822426,166.28036,53.831776,171.06541,112.44859,198.57944
178102.jpg,87.08196,87.08196,185.70491,68.19672,145.83606,126.95081,97.57377,162.62294,191.99998,150.03278
169234.jpg,87.41463,88.455284,171.7073,82.21138,121.756096,149.85365,104.06503,170.66666,190.43901,159.21951
170147.jpg,87.459076,87.459076,153.05338,85.63701,133.01068,131.18861,89.281136,169.45195,151.23131,165.80783
164702.jpg,88.0,88.0,164.8,75.200005,123.200005,134.40001,107.200005,169.6,172.8,155.2
177560.jpg,87.47739,87.47739,155.6583,72.0402,110.63316,127.35678,111.91959,169.80904,169.80904,151.799
179364.jpg,87.466675,87.466675,160.00002,85.333336,110.93334,138.66667,97.06667,169.6,158.93333,165.33334
180557.jpg,86.88484,88.43636,164.4606,88.43636,110.15757,134.98181,83.781815,170.66666,158.25455,169.11514
169454.jpg,87.54978,87.54978,165.12553,83.11688,129.66234,131.87878,96.41558,169.55844,156.25974,164.01732
165637.jpg,87.77143,87.77143,170.05714,85.942856,126.17143,144.45714,96.91428,170.05714,171.88571,164.57143
169595.jpg,88.43636,88.43636,172.21817,81.454544,123.34545,139.63635,93.090904,167.56363,176.87273,162.90909
175116.jpg,88.61539,88.61539,165.41539,84.676926,116.184616,141.78462,104.36923,171.32307,167.38461,167.38461
164132.jpg,88.41237,88.41237,166.26804,84.453606,120.08247,137.2371,98.96907,170.22679,166.26804,163.62886
167181.jpg,87.37201,87.37201,162.51195,76.88737,119.69965,140.66893,103.972694,169.5017,174.74402,159.01706
171584.jpg,87.57895,87.57895,165.72632,87.57895,125.30527,140.12633,88.25263,169.76843,161.68422,167.74738
173378.jpg,87.52137,86.42735,175.04274,78.76923,129.09402,147.69232,100.649574,167.38463,178.3248,160.82053
174117.jpg,87.652176,89.04348,164.17392,73.73913,128.0,133.56522,105.739136,168.34782,178.08696,155.8261
177337.jpg,88.41237,88.41237,168.90721,71.25773,130.63918,134.59793,106.8866,170.22679,188.70102,153.07216
168843.jpg,87.26078,87.26078,157.17455,82.52978,113.018486,131.9425,98.82546,169.2649,155.07187,161.90555
171253.jpg,87.80676,87.80676,164.4831,86.570045,123.67149,139.7488,95.22705,169.42995,159.53622,164.4831
176940.jpg,87.86799,87.86799,163.9076,87.0231,132.64687,144.47525,78.57426,169.8218,148.69968,168.13202
